PriceSUM,path
2694.2,"[{""name"":DLH},{""flightID"":1011,""class"":business,""ticketID"":1013,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2655.2,"[{""name"":DLH},{""flightID"":1011,""class"":economy,""ticketID"":1012,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2787.7999999999997,"[{""name"":FSD},{""flightID"":1035,""class"":firstClass,""ticketID"":1038,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2889.2,"[{""name"":MOT},{""flightID"":1259,""class"":economy,""ticketID"":1260,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2787.7999999999997,"[{""name"":FSD},{""flightID"":1039,""class"":firstClass,""ticketID"":1042,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2694.95,"[{""name"":FSD},{""flightID"":1023,""class"":economy,""ticketID"":1024,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2896.7,"[{""name"":MOT},{""flightID"":1275,""class"":economy,""ticketID"":1276,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2725.3999999999996,"[{""name"":DLH},{""flightID"":1011,""class"":firstClass,""ticketID"":1014,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2895.2,"[{""name"":MOT},{""flightID"":1271,""class"":economy,""ticketID"":1272,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2654.45,"[{""name"":DLH},{""flightID"":1019,""class"":economy,""ticketID"":1020,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2745.2,"[{""name"":FSD},{""flightID"":1027,""class"":business,""ticketID"":1029,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2724.2,"[{""name"":DLH},{""flightID"":1015,""class"":firstClass,""ticketID"":1018,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2789.0,"[{""name"":FSD},{""flightID"":1023,""class"":firstClass,""ticketID"":1026,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2694.2,"[{""name"":FSD},{""flightID"":1031,""class"":economy,""ticketID"":1032,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2746.2,"[{""name"":FSD},{""flightID"":1031,""class"":business,""ticketID"":1033,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2891.45,"[{""name"":MOT},{""flightID"":1263,""class"":economy,""ticketID"":1264,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2746.2,"[{""name"":FSD},{""flightID"":1035,""class"":business,""ticketID"":1037,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2694.2,"[{""name"":FSD},{""flightID"":1039,""class"":economy,""ticketID"":1040,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2889.95,"[{""name"":MOT},{""flightID"":1283,""class"":economy,""ticketID"":1284,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":business,""ticketID"":121,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2853.6,"[{""name"":ROC},{""flightID"":583,""class"":firstClass,""ticketID"":586,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2618.2,"[{""name"":BNA},{""flightID"":787,""class"":business,""ticketID"":789,""airlineName"":20304},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2974.95,"[{""name"":MCO},{""flightID"":171,""class"":economy,""ticketID"":172,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2509.2,"[{""name"":BNA},{""flightID"":763,""class"":economy,""ticketID"":764,""airlineName"":20304},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2616.2,"[{""name"":BNA},{""flightID"":827,""class"":business,""ticketID"":829,""airlineName"":20304},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2931.6,"[{""name"":IAD},{""flightID"":551,""class"":firstClass,""ticketID"":554,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2608.7999999999997,"[{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2964.2999999999997,"[{""name"":MOT},{""flightID"":1267,""class"":economy,""ticketID"":1268,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2763.7999999999997,"[{""name"":DLH},{""flightID"":1019,""class"":business,""ticketID"":1021,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2817.7999999999997,"[{""name"":FSD},{""flightID"":1023,""class"":business,""ticketID"":1025,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2724.2999999999997,"[{""name"":DLH},{""flightID"":1071,""class"":economy,""ticketID"":1072,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2962.7999999999997,"[{""name"":MOT},{""flightID"":1279,""class"":economy,""ticketID"":1280,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2858.3999999999996,"[{""name"":FSD},{""flightID"":1031,""class"":firstClass,""ticketID"":1034,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2794.7999999999997,"[{""name"":DLH},{""flightID"":1019,""class"":firstClass,""ticketID"":1022,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2762.7999999999997,"[{""name"":DLH},{""flightID"":1071,""class"":business,""ticketID"":1073,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2725.0499999999997,"[{""name"":DLH},{""flightID"":1015,""class"":economy,""ticketID"":1016,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2764.0499999999997,"[{""name"":FSD},{""flightID"":1027,""class"":economy,""ticketID"":1028,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2793.6,"[{""name"":DLH},{""flightID"":1071,""class"":firstClass,""ticketID"":1074,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2763.7999999999997,"[{""name"":DLH},{""flightID"":1015,""class"":business,""ticketID"":1017,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2857.2,"[{""name"":FSD},{""flightID"":1027,""class"":firstClass,""ticketID"":1030,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2764.7999999999997,"[{""name"":FSD},{""flightID"":1035,""class"":economy,""ticketID"":1036,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2961.2999999999997,"[{""name"":MOT},{""flightID"":1255,""class"":economy,""ticketID"":1256,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2816.7999999999997,"[{""name"":FSD},{""flightID"":1039,""class"":business,""ticketID"":1041,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2764.7999999999997,"[{""name"":DLH},{""flightID"":1011,""class"":business,""ticketID"":1013,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2725.7999999999997,"[{""name"":DLH},{""flightID"":1011,""class"":economy,""ticketID"":1012,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2858.3999999999996,"[{""name"":FSD},{""flightID"":1035,""class"":firstClass,""ticketID"":1038,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2959.7999999999997,"[{""name"":MOT},{""flightID"":1259,""class"":economy,""ticketID"":1260,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2858.3999999999996,"[{""name"":FSD},{""flightID"":1039,""class"":firstClass,""ticketID"":1042,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2765.5499999999997,"[{""name"":FSD},{""flightID"":1023,""class"":economy,""ticketID"":1024,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2967.2999999999997,"[{""name"":MOT},{""flightID"":1275,""class"":economy,""ticketID"":1276,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2796.0,"[{""name"":DLH},{""flightID"":1011,""class"":firstClass,""ticketID"":1014,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2965.7999999999997,"[{""name"":MOT},{""flightID"":1271,""class"":economy,""ticketID"":1272,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2725.0499999999997,"[{""name"":DLH},{""flightID"":1019,""class"":economy,""ticketID"":1020,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2815.7999999999997,"[{""name"":FSD},{""flightID"":1027,""class"":business,""ticketID"":1029,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2794.7999999999997,"[{""name"":DLH},{""flightID"":1015,""class"":firstClass,""ticketID"":1018,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2859.6,"[{""name"":FSD},{""flightID"":1023,""class"":firstClass,""ticketID"":1026,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2764.7999999999997,"[{""name"":FSD},{""flightID"":1031,""class"":economy,""ticketID"":1032,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2816.7999999999997,"[{""name"":FSD},{""flightID"":1031,""class"":business,""ticketID"":1033,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2962.0499999999997,"[{""name"":MOT},{""flightID"":1263,""class"":economy,""ticketID"":1264,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2816.7999999999997,"[{""name"":FSD},{""flightID"":1035,""class"":business,""ticketID"":1037,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2764.7999999999997,"[{""name"":FSD},{""flightID"":1039,""class"":economy,""ticketID"":1040,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2960.5499999999997,"[{""name"":MOT},{""flightID"":1283,""class"":economy,""ticketID"":1284,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":119,""class"":firstClass,""ticketID"":122,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2521.2,"[{""name"":CVG},{""flightID"":843,""class"":firstClass,""ticketID"":846,""airlineName"":20304},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2303.2,"[{""name"":MSN},{""flightID"":271,""class"":business,""ticketID"":273,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2521.2,"[{""name"":CVG},{""flightID"":839,""class"":firstClass,""ticketID"":842,""airlineName"":20304},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2617.2,"[{""name"":BNA},{""flightID"":783,""class"":business,""ticketID"":785,""airlineName"":20304},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2702.3999999999996,"[{""name"":BNA},{""flightID"":827,""class"":firstClass,""ticketID"":830,""airlineName"":20304},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2650.2,"[{""name"":IAD},{""flightID"":511,""class"":economy,""ticketID"":512,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2977.95,"[{""name"":BOS},{""flightID"":627,""class"":economy,""ticketID"":628,""airlineName"":19977},{""name"":IAD},{""name"":IAD},{""flightID"":511,""class"":economy,""ticketID"":512,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2981.7,"[{""name"":BOS},{""flightID"":547,""class"":economy,""ticketID"":548,""airlineName"":19977},{""name"":IAD},{""name"":IAD},{""flightID"":511,""class"":economy,""ticketID"":512,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2742.2,"[{""name"":ROC},{""flightID"":583,""class"":business,""ticketID"":585,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2564.3999999999996,"[{""name"":CMH},{""flightID"":563,""class"":firstClass,""ticketID"":566,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2621.2,"[{""name"":BNA},{""flightID"":811,""class"":business,""ticketID"":813,""airlineName"":20304},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2509.2,"[{""name"":BNA},{""flightID"":783,""class"":economy,""ticketID"":784,""airlineName"":20304},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2501.2,"[{""name"":CMH},{""flightID"":563,""class"":business,""ticketID"":565,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2617.2,"[{""name"":BNA},{""flightID"":807,""class"":business,""ticketID"":809,""airlineName"":20304},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2415.6,"[{""name"":IND},{""flightID"":195,""class"":firstClass,""ticketID"":198,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2959.2,"[{""name"":DCA},{""flightID"":655,""class"":firstClass,""ticketID"":658,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2875.95,"[{""name"":DEN},{""flightID"":679,""class"":economy,""ticketID"":680,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2948.3999999999996,"[{""name"":ATL},{""flightID"":387,""class"":firstClass,""ticketID"":390,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2617.2,"[{""name"":BNA},{""flightID"":763,""class"":business,""ticketID"":765,""airlineName"":20304},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2805.2,"[{""name"":IAD},{""flightID"":511,""class"":business,""ticketID"":513,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2959.2,"[{""name"":LGA},{""flightID"":587,""class"":business,""ticketID"":589,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2942.2,"[{""name"":EWR},{""flightID"":147,""class"":business,""ticketID"":149,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2704.7999999999997,"[{""name"":BNA},{""flightID"":787,""class"":firstClass,""ticketID"":790,""airlineName"":20304},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2448.45,"[{""name"":MSP},{""flightID"":319,""class"":economy,""ticketID"":320,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2803.95,"[{""name"":MOT},{""flightID"":1267,""class"":economy,""ticketID"":1268,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":319,""class"":economy,""ticketID"":320,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2603.45,"[{""name"":DLH},{""flightID"":1019,""class"":business,""ticketID"":1021,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":319,""class"":economy,""ticketID"":320,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
2657.45,"[{""name"":FSD},{""flightID"":1023,""class"":business,""ticketID"":1025,""airlineName"":20304},{""name"":MSP},{""name"":MSP},{""flightID"":319,""class"":economy,""ticketID"":320,""airlineName"":19977},{""name"":ORD},{""name"":ORD},{""flightID"":151,""class"":firstClass,""ticketID"":154,""airlineName"":19977},{""name"":LAX}]"
